date,open,high,low,close,volume,dividend,split
2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,0.0,1.0
2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,0.0,1.0
2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,0.85,1.0
2012-05-09,199.990005,203.0,199.059998,201.229996,3742500,0.0,1.0
2012-05-10,201.0,203.25,200.020004,200.600006,3830500,0.0,1.0
2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,0.0,1.0
2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,0.0,1.0
2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,0.0,1.0
2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,0.0,1.0
2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,0.0,1.0
2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,0.0,1.0
2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,0.0,1.0
2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,0.0,1.0
2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,0.0,1.0
2012-05-24,195.990005,196.279999,194.0,196.089996,3569300,0.0,1.0
2012-05-25,195.110001,196.0,194.0,194.300003,2901900,0.0,1.0
2012-05-29,195.220001,198.080002,195.220001,196.460007,3618500,0.0,1.0
2012-05-30,194.800003,195.470001,193.770004,194.529999,3602500,0.0,1.0
2012-05-31,194.100006,194.929993,192.0,192.899994,9287500,0.0,1.0
2012-06-01,190.119995,191.720001,188.600006,189.080002,5206400,0.0,1.0
2012-06-04,188.339996,189.380005,187.0,188.539993,4624500,0.0,1.0
2012-06-05,187.919998,189.850006,187.559998,189.199997,3556500,0.0,1.0
2012-06-06,190.779999,194.0,190.020004,193.990005,3641300,0.0,1.0
2012-06-07,195.279999,195.830002,193.940002,194.440002,3701100,0.0,1.0
2012-06-08,193.710007,195.139999,192.699997,195.139999,2479200,0.0,1.0
2012-06-11,196.600006,196.699997,192.369995,192.509995,3273300,0.0,1.0
2012-06-12,192.139999,194.669998,192.139999,194.550003,3023700,0.0,1.0
2012-06-13,194.360001,195.190002,192.350006,193.100006,3247700,0.0,1.0
2012-06-14,193.0,195.830002,192.740005,195.100006,3585000,0.0,1.0
2012-06-15,196.080002,199.270004,195.399994,199.100006,6389000,0.0,1.0
2012-06-18,197.570007,199.639999,197.169998,198.289993,3378900,0.0,1.0
2012-06-19,198.830002,199.990005,198.800003,198.929993,3297600,0.0,1.0
2012-06-20,198.699997,199.740005,197.5,198.779999,3378200,0.0,1.0
2012-06-21,199.070007,199.449997,193.190002,193.389999,4316600,0.0,1.0
2012-06-22,193.869995,194.880005,193.220001,193.699997,8823000,0.0,1.0
2012-06-25,192.479996,193.389999,191.679993,192.860001,3211600,0.0,1.0
2012-06-26,193.539993,193.679993,190.75,191.949997,3435900,0.0,1.0
2012-06-27,192.139999,193.699997,190.899994,193.0,2762700,0.0,1.0
2012-06-28,191.229996,192.080002,188.899994,191.399994,3967300,0.0,1.0
2012-06-29,194.550003,195.809998,192.410004,195.580002,5259600,0.0,1.0
2012-07-02,196.360001,197.199997,194.850006,195.830002,2827000,0.0,1.0
2012-07-03,195.460007,196.339996,194.910004,195.929993,1450400,0.0,1.0
2012-07-05,194.880005,196.850006,193.630005,195.289993,2690200,0.0,1.0
2012-07-06,193.919998,193.940002,189.740005,191.410004,4952900,0.0,1.0
2012-07-09,190.759995,191.0,188.050003,189.669998,3988100,0.0,1.0
2012-07-10,190.300003,191.139999,185.600006,186.259995,4690300,0.0,1.0
2012-07-11,186.220001,187.360001,183.509995,185.25,5456100,0.0,1.0
2012-07-12,184.25,184.389999,181.850006,183.089996,4931300,0.0,1.0
2012-07-13,183.460007,186.330002,183.029999,186.009995,3933000,0.0,1.0
2012-07-16,185.580002,186.100006,184.580002,184.789993,3144400,0.0,1.0
2012-07-17,185.729996,186.289993,183.199997,183.649994,5158600,0.0,1.0
2012-07-18,184.149994,188.589996,183.550003,188.25,8019500,0.0,1.0
2012-07-19,193.399994,196.850006,192.970001,195.339996,10395400,0.0,1.0
2012-07-20,194.089996,194.899994,192.169998,192.449997,4789700,0.0,1.0
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,0.0,1.0
2012-07-24,190.919998,191.320007,188.559998,190.339996,3597100,0.0,1.0
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,0.0,1.0
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,0.0,1.0
2012-07-27,195.100006,197.410004,193.949997,196.389999,4177300,0.0,1.0
2012-07-30,196.320007,197.839996,195.919998,196.679993,2787000,0.0,1.0
2012-07-31,196.5,197.580002,195.880005,195.979996,3507000,0.0,1.0
2012-08-01,196.960007,197.850006,194.720001,195.179993,2559300,0.0,1.0
2012-08-02,194.160004,196.600006,193.020004,194.449997,2812600,0.0,1.0
2012-08-03,196.479996,198.949997,196.160004,198.520004,3278100,0.0,1.0
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,0.0,1.0
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,0.0,1.0
2012-08-08,198.270004,199.690002,198.160004,199.029999,2068300,0.85,1.0
2012-08-09,198.619995,199.460007,197.889999,198.419998,2160100,0.0,1.0
2012-08-10,197.869995,199.369995,197.240005,199.289993,2600500,0.0,1.0
2012-08-13,198.880005,199.979996,197.789993,199.009995,2418300,0.0,1.0
2012-08-14,198.880005,199.330002,197.720001,198.289993,2562300,0.0,1.0
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,0.0,1.0
2012-08-16,198.770004,201.320007,198.119995,200.839996,2729500,0.0,1.0
2012-08-17,201.080002,202.0,200.660004,201.220001,2551800,0.0,1.0
2012-08-20,200.690002,201.130005,200.029999,200.5,2336000,0.0,1.0
2012-08-21,200.990005,201.0,198.369995,198.649994,3111300,0.0,1.0
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,0.0,1.0
2012-08-23,197.039993,197.369995,195.440002,195.699997,2757400,0.0,1.0
2012-08-24,194.960007,198.110001,194.199997,197.770004,2639500,0.0,1.0
2012-08-27,197.960007,198.300003,195.610001,195.690002,2498800,0.0,1.0
2012-08-28,195.559998,196.110001,194.5,194.869995,2539200,0.0,1.0
2012-08-29,195.130005,196.039993,194.899994,195.080002,2141400,0.0,1.0
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,0.0,1.0
2012-08-31,194.309998,195.949997,193.460007,194.850006,3193300,0.0,1.0
2012-09-04,196.610001,197.169998,193.25,194.539993,4514400,0.0,1.0
2012-09-05,194.410004,195.850006,193.889999,195.039993,3312500,0.0,1.0
2012-09-06,196.259995,199.460007,196.110001,199.100006,3931700,0.0,1.0
2012-09-07,199.119995,199.5,198.080002,199.5,3413700,0.0,1.0
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,0.0,1.0
2012-09-11,200.550003,203.460007,200.509995,203.270004,3910600,0.0,1.0
2012-09-12,203.520004,204.649994,202.960007,203.770004,3284000,0.0,1.0
2012-09-13,204.380005,206.809998,203.460007,206.360001,3879600,0.0,1.0
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,0.0,1.0
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,0.0,1.0
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,0.0,1.0
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,0.0,1.0
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,0.0,1.0
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,0.0,1.0
2012-09-24,205.020004,206.059998,204.899994,205.289993,3511100,0.0,1.0
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,0.0,1.0
2012-09-26,205.050003,205.979996,203.899994,204.0,3423300,0.0,1.0
2012-09-27,204.369995,206.899994,204.139999,205.910004,2771900,0.0,1.0
2012-09-28,205.660004,208.320007,205.309998,207.449997,4910900,0.0,1.0
2012-10-01,208.009995,211.75,207.940002,210.470001,5456900,0.0,1.0
2012-10-02,210.960007,211.470001,208.5,209.839996,3321000,0.0,1.0
2012-10-03,209.940002,211.300003,209.300003,210.509995,3192300,0.0,1.0
2012-10-04,210.279999,210.970001,208.529999,210.389999,2957500,0.0,1.0
2012-10-05,211.149994,211.789993,210.059998,210.589996,2858400,0.0,1.0
2012-10-08,210.020004,210.639999,209.210007,209.820007,1982600,0.0,1.0
2012-10-09,209.949997,210.740005,207.699997,207.990005,3580400,0.0,1.0
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,0.0,1.0
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,0.0,1.0
2012-10-12,205.639999,207.960007,205.559998,207.800003,2712000,0.0,1.0
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,0.0,1.0
2012-10-16,209.940002,211.0,209.470001,211.0,5632100,0.0,1.0
2012-10-17,201.210007,203.410004,198.550003,200.630005,12673900,0.0,1.0
2012-10-18,199.910004,200.139999,194.070007,194.960007,9295900,0.0,1.0
2012-10-19,195.289993,196.080002,193.179993,193.360001,6620300,0.0,1.0
2012-10-22,193.710007,194.679993,192.440002,194.399994,4402500,0.0,1.0
2012-10-23,193.529999,194.0,190.940002,191.25,4427400,0.0,1.0
2012-10-24,192.440002,193.289993,190.559998,190.720001,3738000,0.0,1.0
2012-10-25,191.410004,192.440002,190.710007,191.600006,3249600,0.0,1.0
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,0.0,1.0
2012-10-31,194.800003,196.410004,193.630005,194.529999,6052300,0.0,1.0
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,0.0,1.0
2012-11-02,197.529999,198.0,193.289993,193.429993,4260100,0.0,1.0
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,0.0,1.0
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,0.0,1.0
2012-11-07,193.360001,193.679993,191.160004,191.160004,4746200,0.85,1.0
2012-11-08,191.399994,191.809998,190.089996,190.100006,3542200,0.0,1.0
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,0.0,1.0
2012-11-12,190.029999,190.770004,187.410004,189.25,3067400,0.0,1.0
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,0.0,1.0
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,0.0,1.0
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,0.0,1.0
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,0.0,1.0
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,0.0,1.0
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,0.0,1.0
2012-11-21,189.300003,190.889999,188.949997,190.289993,5189600,0.0,1.0
2012-11-23,191.0,193.490005,190.800003,193.490005,3877600,0.0,1.0
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,0.0,1.0
2012-11-27,192.080002,193.050003,191.0,191.229996,3290900,0.0,1.0
2012-11-28,190.979996,192.039993,189.270004,191.979996,3603600,0.0,1.0
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,0.0,1.0
2012-11-30,191.75,192.0,189.5,190.070007,4936400,0.0,1.0
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,0.0,1.0
2012-12-04,189.710007,190.75,189.020004,189.360001,3990700,0.0,1.0
2012-12-05,189.009995,189.460007,186.940002,188.649994,4202100,0.0,1.0
2012-12-06,189.169998,190.179993,188.410004,189.699997,3216600,0.0,1.0
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,0.0,1.0
2012-12-10,192.169998,193.539993,191.649994,192.619995,3438500,0.0,1.0
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,0.0,1.0
2012-12-12,194.600006,194.75,192.460007,192.949997,4241900,0.0,1.0
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,0.0,1.0
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,0.0,1.0
2012-12-17,191.759995,193.910004,191.759995,193.619995,3792400,0.0,1.0
2012-12-18,193.850006,195.919998,193.839996,195.690002,4125900,0.0,1.0
2012-12-19,195.460007,196.449997,195.0,195.080002,4270500,0.0,1.0
2012-12-20,194.470001,194.949997,193.160004,194.770004,4184500,0.0,1.0
2012-12-21,193.100006,194.5,191.570007,193.419998,8225300,0.0,1.0
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,0.0,1.0
2012-12-26,192.210007,193.529999,190.949997,191.949997,2776500,0.0,1.0
2012-12-27,191.529999,193.279999,190.699997,192.710007,3967600,0.0,1.0
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,0.0,1.0
2012-12-31,189.229996,191.679993,188.839996,191.550003,4684900,0.0,1.0
2013-01-02,194.089996,196.350006,193.800003,196.350006,4234100,0.0,1.0
2013-01-03,195.669998,196.289993,194.440002,195.270004,3644700,0.0,1.0
2013-01-04,194.190002,194.460007,192.779999,193.990005,3380200,0.0,1.0
2013-01-07,193.399994,193.779999,192.339996,193.139999,2862300,0.0,1.0
2013-01-08,192.919998,193.300003,191.600006,192.869995,3026900,0.0,1.0
2013-01-09,193.479996,193.490005,191.649994,192.320007,3212000,0.0,1.0
2013-01-10,192.649994,192.960007,191.279999,192.880005,3608100,0.0,1.0
2013-01-11,194.149994,195.0,192.899994,194.449997,3880400,0.0,1.0
2013-01-14,192.820007,193.279999,191.75,192.619995,4172200,0.0,1.0
2013-01-15,191.309998,192.729996,190.389999,192.5,4172100,0.0,1.0
2013-01-16,192.0,193.179993,191.350006,192.589996,2962900,0.0,1.0
2013-01-17,193.850006,194.460007,193.240005,193.649994,3881600,0.0,1.0
2013-01-18,194.029999,195.0,193.800003,194.470001,4559600,0.0,1.0
2013-01-22,194.360001,196.080002,194.009995,196.080002,7172300,0.0,1.0
2013-01-23,203.5,208.580002,203.360001,204.720001,12530500,0.0,1.0
2013-01-24,203.910004,205.059998,203.080002,204.419998,4447200,0.0,1.0
2013-01-25,204.449997,205.179993,204.130005,204.970001,3358900,0.0,1.0
2013-01-28,204.850006,206.220001,204.289993,204.929993,2823700,0.0,1.0
2013-01-29,204.339996,205.729996,203.639999,203.899994,3617100,0.0,1.0
2013-01-30,203.690002,204.880005,203.190002,203.520004,2998400,0.0,1.0
2013-01-31,203.320007,204.470001,202.960007,203.070007,3091400,0.0,1.0
2013-02-01,204.649994,205.350006,203.839996,205.179993,3370700,0.0,1.0
2013-02-04,204.190002,205.020004,203.570007,203.789993,3188800,0.0,1.0
2013-02-05,204.309998,204.75,202.509995,202.789993,3636900,0.0,1.0
2013-02-06,200.389999,201.289993,199.559998,201.020004,3624200,0.85,1.0
2013-02-07,200.619995,200.910004,198.679993,199.740005,3076700,0.0,1.0
2013-02-08,199.970001,202.089996,199.679993,201.679993,2893300,0.0,1.0
2013-02-11,200.979996,201.949997,199.75,200.160004,2944700,0.0,1.0
2013-02-12,200.009995,200.740005,199.020004,200.039993,2461800,0.0,1.0
2013-02-13,200.649994,200.949997,199.570007,200.089996,2169800,0.0,1.0
2013-02-14,199.729996,200.320007,199.259995,199.649994,3294200,0.0,1.0
2013-02-15,199.979996,201.25,199.820007,200.979996,3627800,0.0,1.0
2013-02-19,200.600006,201.889999,200.220001,200.320007,2998300,0.0,1.0
2013-02-20,200.619995,201.720001,198.860001,199.309998,3715400,0.0,1.0
2013-02-21,198.630005,199.070007,198.110001,198.330002,3922900,0.0,1.0
2013-02-22,199.229996,201.089996,198.839996,201.089996,3107900,0.0,1.0
2013-02-25,201.669998,202.490005,197.509995,197.509995,3844800,0.0,1.0
2013-02-26,198.630005,199.899994,197.839996,199.139999,3391600,0.0,1.0
2013-02-27,198.889999,202.75,198.600006,202.330002,4185100,0.0,1.0
2013-02-28,202.179993,203.119995,200.789993,200.830002,4689200,0.0,1.0
2013-03-01,200.649994,202.940002,199.360001,202.910004,3308300,0.0,1.0
2013-03-04,202.589996,205.190002,202.550003,205.190002,3693400,0.0,1.0
2013-03-05,205.860001,207.699997,205.690002,206.529999,3807800,0.0,1.0
2013-03-06,207.029999,208.490005,206.660004,208.380005,3594800,0.0,1.0
2013-03-07,208.289993,209.600006,208.240005,209.419998,3884400,0.0,1.0
2013-03-08,209.850006,210.740005,209.429993,210.380005,3700500,0.0,1.0
2013-03-11,210.039993,210.199997,209.039993,210.080002,3049700,0.0,1.0
2013-03-12,209.399994,210.729996,209.089996,210.550003,3591600,0.0,1.0
2013-03-13,210.199997,212.360001,209.770004,212.059998,3355900,0.0,1.0
2013-03-14,212.149994,215.860001,212.149994,215.800003,5505500,0.0,1.0
2013-03-15,215.380005,215.899994,213.410004,214.919998,7930300,0.0,1.0
2013-03-18,212.899994,214.5,212.639999,213.210007,3006000,0.0,1.0
2013-03-19,214.130005,215.119995,211.830002,213.440002,3198600,0.0,1.0
2013-03-20,214.759995,215.820007,214.300003,215.059998,3019000,0.0,1.0
2013-03-21,212.960007,213.0,210.110001,212.259995,5830400,0.0,1.0
2013-03-22,212.210007,213.169998,211.619995,212.080002,3031500,0.0,1.0
2013-03-25,212.539993,212.809998,210.050003,210.740005,3242500,0.0,1.0
2013-03-26,211.770004,212.5,211.5,212.360001,2300300,0.0,1.0
2013-03-27,210.960007,212.160004,210.100006,210.889999,3223400,0.0,1.0
2013-03-28,209.830002,213.440002,209.740005,213.300003,3749900,0.0,1.0
2013-04-01,212.800003,213.5,211.25,212.380005,2144500,0.0,1.0
2013-04-02,212.919998,214.710007,211.570007,214.360001,3116800,0.0,1.0
2013-04-03,214.320007,214.889999,212.630005,212.660004,3128800,0.0,1.0
2013-04-04,212.770004,212.929993,210.039993,211.309998,3709500,0.0,1.0
2013-04-05,209.100006,209.839996,206.339996,209.410004,4148000,0.0,1.0
2013-04-08,209.070007,209.320007,207.330002,209.320007,2351200,0.0,1.0
2013-04-09,209.559998,210.0,208.610001,209.220001,2577300,0.0,1.0
2013-04-10,211.860001,212.509995,210.470001,212.0,3524200,0.0,1.0
2013-04-11,211.5,213.089996,210.850006,212.919998,3655600,0.0,1.0
2013-04-12,210.789993,211.490005,209.779999,211.380005,3165400,0.0,1.0
2013-04-15,210.440002,211.690002,209.259995,209.259995,4218100,0.0,1.0
2013-04-16,210.839996,212.0,209.199997,212.0,2859500,0.0,1.0
2013-04-17,210.529999,211.089996,209.5,209.669998,3269800,0.0,1.0
2013-04-18,210.110001,210.25,206.149994,207.149994,6502000,0.0,1.0
2013-04-19,195.740005,196.5,189.759995,190.0,18847000,0.0,1.0
2013-04-22,191.149994,191.380005,187.679993,187.830002,9845400,0.0,1.0
2013-04-23,189.270004,192.550003,188.610001,191.610001,6296100,0.0,1.0
2013-04-24,192.160004,192.5,191.089996,191.710007,3693900,0.0,1.0
2013-04-25,192.690002,195.169998,192.320007,193.949997,4650900,0.0,1.0
2013-04-26,194.160004,194.710007,193.25,194.309998,3490300,0.0,1.0
2013-04-29,194.779999,199.679993,194.649994,199.149994,5932400,0.0,1.0
2013-04-30,199.130005,202.589996,197.350006,202.539993,7539900,0.0,1.0
2013-05-01,201.869995,202.169998,199.199997,199.630005,4899100,0.0,1.0
2013-05-02,200.119995,202.429993,199.75,202.389999,3945100,0.0,1.0
2013-05-03,203.940002,205.320007,203.75,204.509995,4492700,0.0,1.0
2013-05-06,203.789993,203.990005,201.520004,202.779999,4826500,0.0,1.0
2013-05-07,202.809998,203.729996,201.649994,203.630005,3451000,0.0,1.0
2013-05-08,202.940002,204.850006,202.509995,204.820007,3601700,0.95,1.0
2013-05-09,204.690002,205.0,202.720001,203.240005,3542300,0.0,1.0
2013-05-10,203.369995,204.529999,202.820007,204.470001,3279200,0.0,1.0
2013-05-13,204.179993,204.470001,202.220001,202.470001,3648400,0.0,1.0
2013-05-14,202.089996,203.669998,202.080002,203.210007,3699700,0.0,1.0
2013-05-15,202.25,203.679993,202.039993,203.320007,4028100,0.0,1.0
2013-05-16,204.0,206.589996,204.0,204.690002,4507000,0.0,1.0
2013-05-17,205.25,209.5,204.990005,208.440002,5704100,0.0,1.0
2013-05-20,208.020004,209.149994,207.419998,207.600006,3614500,0.0,1.0
2013-05-21,207.240005,209.479996,207.0,208.649994,2982900,0.0,1.0
2013-05-22,208.5,210.149994,206.119995,206.990005,5186800,0.0,1.0
2013-05-23,205.479996,208.610001,205.130005,206.160004,5179100,0.0,1.0
2013-05-24,204.690002,206.429993,204.419998,205.720001,3295800,0.0,1.0
2013-05-28,207.440002,208.589996,207.160004,207.779999,4011500,0.0,1.0
2013-05-29,206.220001,208.419998,206.039993,207.919998,3439400,0.0,1.0
2013-05-30,206.970001,210.990005,206.970001,209.360001,4399700,0.0,1.0
2013-05-31,208.589996,211.979996,208.020004,208.020004,4949000,0.0,1.0
2013-06-03,208.25,210.050003,207.330002,208.949997,3322000,0.0,1.0
2013-06-04,208.600006,209.0,205.080002,206.190002,3598300,0.0,1.0
2013-06-05,205.160004,206.289993,202.399994,202.740005,4215400,0.0,1.0
2013-06-06,203.0,204.199997,201.470001,203.800003,3679400,0.0,1.0
2013-06-07,204.850006,206.350006,204.110001,206.350006,2953400,0.0,1.0
2013-06-10,206.970001,206.979996,204.899994,205.020004,2652300,0.0,1.0
